Date Reported,DR Number,Date Occurred,Time Occurred,Area,Area Name,RD,Crime Code,Crime Code Description,Status,Status Description,Location,Cross Street,Lat and Long
7/18/2016 12:00,162013763,7/18/2016 12:00,1500,20,Olympic,2033,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,3750    WILSHIRE                     BL,,"(34.0617, -118.3066)"
3/29/2016 12:00,160507877,3/23/2016 12:00,1000,5,Harbor,557,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,303 S  GAFFEY                       ST,,"(33.7415, -118.2923)"
7/24/2016 12:00,162113603,7/23/2016 12:00,1830,21,Topanga,2189,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,20841    VENTURA                      BL,,"(34.1665, -118.5859)"
4/15/2016 12:00,161211596,4/15/2016 12:00,2040,12,77th Street,1213,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,5737 S  SAINT ANDREWS                PL,,"(33.991, -118.3113)"
8/7/2016 12:00,161220552,8/7/2016 12:00,1450,12,77th Street,1269,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,1015 E  MANCHESTER                   AV,,"(33.9602, -118.2575)"
2/7/2016 12:00,161805896,2/6/2016 12:00,2300,18,Southeast,1824,330,BURGLARY FROM VEHICLE,IC,Invest Cont,93RD,MCKINLEY,"(33.9521, -118.2608)"
8/27/2016 12:00,161014725,8/27/2016 12:00,710,10,West Valley,1047,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),AA,Adult Arrest,6036    LASAINE                      AV,,"(34.179, -118.5104)"
7/27/2016 12:00,162014259,7/27/2016 12:00,2200,20,Olympic,2023,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,451 S  HARVARD                      BL,,"(34.0672, -118.3041)"
2/25/2016 12:00,160906605,2/24/2016 12:00,2200,9,Van Nuys,964,440,THEFT PLAIN - PETTY ($950 & UNDER),AA,Adult Arrest,14000    RIVERSIDE                    DR,,"(34.1576, -118.438)"
3/24/2016 12:00,161808212,3/23/2016 12:00,1800,18,Southeast,1824,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,910 E  CENTURY                      BL,,"(33.9455, -118.2586)"
10/17/2016 12:00,161225656,10/17/2016 12:00,1,12,77th Street,1258,510,VEHICLE - STOLEN,IC,Invest Cont,73RD                         ST,BROADWAY,"(33.9737, -118.2783)"
3/21/2016 12:00,162007985,3/20/2016 12:00,130,20,Olympic,2069,210,ROBBERY,IC,Invest Cont,1140 S  WESTMORELAND                 AV,,"(34.0508, -118.2891)"
10/18/2016 12:00,160621949,7/21/2016 12:00,1200,6,Hollywood,649,354,THEFT OF IDENTITY,IC,Invest Cont,1515    WINONA                       BL,,"(34.0981, -118.3022)"
2/6/2016 12:00,160505576,2/4/2016 12:00,1200,5,Harbor,528,330,BURGLARY FROM VEHICLE,IC,Invest Cont,1275    ALAMEDA                      ST,,"(33.7909, -118.241)"
8/6/2016 12:00,161220394,8/6/2016 12:00,2000,12,77th Street,1242,210,ROBBERY,IC,Invest Cont,2207 W  67TH                         ST,,"(33.9782, -118.3177)"
5/24/2016 12:00,162011044,3/18/2016 12:00,700,20,Olympic,2029,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",IC,Invest Cont,2975    WILSHIRE                     BL,,"(34.0618, -118.2848)"
1/22/2016 12:00,161505278,1/21/2016 12:00,2100,15,N Hollywood,1526,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,6339    FARMDALE                     AV,,"(34.1849, -118.3812)"
4/13/2016 12:00,160508628,4/13/2016 12:00,1430,5,Harbor,529,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,IC,Invest Cont,821    SANFORD                      AV,,"(33.7806, -118.2503)"
7/13/2016 12:00,160316922,7/13/2016 12:00,1135,3,Southwest,321,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,3535 S  LA CIENEGA                   BL,,"(34.0242, -118.3722)"
7/26/2016 12:00,161915523,7/26/2016 12:00,800,19,Mission,1989,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,ROSCOE,NAGLE,"(34.2217, -118.4222)"
8/14/2016 12:00,160413734,8/13/2016 12:00,2300,4,Hollenbeck,471,330,BURGLARY FROM VEHICLE,IC,Invest Cont,556 S  CLARENCE                     ST,,"(34.0409, -118.2234)"
4/26/2016 12:00,162009823,4/26/2016 12:00,1340,20,Olympic,2014,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,4005 W  3RD                          ST,,"(34.069, -118.3004)"
2/6/2016 12:00,160205930,1/31/2016 12:00,1600,2,Rampart,269,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,1200 W  7TH                          ST,,"(34.0515, -118.2658)"
5/9/2016 12:00,161213412,5/8/2016 12:00,2100,12,77th Street,1209,121,"RAPE, FORCIBLE",IC,Invest Cont,FIGUEROA,50TH                         PL,"(33.9974, -118.2827)"
5/21/2016 12:00,161010039,5/21/2016 12:00,502,10,West Valley,1003,510,VEHICLE - STOLEN,IC,Invest Cont,ROSCOE,RESEDA,"(34.2207, -118.5361)"
8/16/2016 12:00,160414173,8/9/2016 12:00,1300,4,Hollenbeck,469,330,BURGLARY FROM VEHICLE,IC,Invest Cont,238 N  LORENA                       ST,,"(34.038, -118.1945)"
4/22/2016 12:00,161809774,3/18/2016 12:00,1130,18,Southeast,1864,354,THEFT OF IDENTITY,IC,Invest Cont,11688 S  CENTRAL                      AV,,"(33.9295, -118.2543)"
1/9/2016 12:00,160804484,1/8/2016 12:00,230,8,West LA,849,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,8605    WHITWORTH                    DR,,"(34.0572, -118.3783)"
2/8/2016 12:00,161105801,2/8/2016 12:00,900,11,Northeast,1102,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest,3205    LOS FELIZ                    BL,,"(34.1235, -118.2685)"
7/24/2016 12:00,160712906,7/24/2016 12:00,100,7,Wilshire,782,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,6041    CADILLAC                     AV,,"(34.0375, -118.3742)"
8/16/2016 12:00,160915549,8/15/2016 12:00,1650,9,Van Nuys,914,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,6815    NOBLE                        AV,,"(34.1939, -118.4618)"
1/4/2016 12:00,161204194,1/3/2016 12:00,900,12,77th Street,1243,350,"THEFT, PERSON",IC,Invest Cont,WESTERN                      AV,69TH                         ST,"(33.977, -118.309)"
7/4/2016 12:00,161314975,7/4/2016 12:00,1300,13,Newton,1393,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,6624 S  BROADWAY,,"(33.9798, -118.2783)"
8/23/2016 12:00,160121868,8/23/2016 12:00,1100,1,Central,176,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),IC,Invest Cont,740    WALL                         ST,,"(34.0419, -118.2485)"
1/28/2016 12:00,161005089,1/26/2016 12:00,126,10,West Valley,1061,354,THEFT OF IDENTITY,AA,Adult Arrest,19446    COLLIER                      ST,,"(34.1667, -118.5555)"
9/30/2016 12:00,161424834,9/30/2016 12:00,1350,14,Pacific,1443,850,INDECENT EXPOSURE,IC,Invest Cont,2700    ABBOT KINNEY                 BL,,"(33.9884, -118.454)"
8/17/2016 12:00,160814543,8/16/2016 12:00,1955,8,West LA,818,900,VIOLATION OF COURT ORDER,AO,Adult Other,425    WESTWOOD                     PA,,"(34.0699, -118.4445)"
9/15/2016 12:00,161116329,9/14/2016 12:00,1930,11,Northeast,1113,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,2618    COLORADO                     BL,,"(34.1422, -118.223)"
6/25/2016 12:00,161513745,6/25/2016 12:00,100,15,N Hollywood,1545,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11840    CHANDLER                     BL,,"(34.1684, -118.3899)"
7/12/2016 12:00,160213810,2/1/2016 12:00,1200,2,Rampart,251,320,"BURGLARY, ATTEMPTED",IC,Invest Cont,603 S  RAMPART                      BL,,"(34.0624, -118.2813)"
11/11/2016 12:00,161921656,11/11/2016 12:00,700,19,Mission,1917,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,14040    ASTORIA                      ST,,"(34.312, -118.4383)"
5/22/2016 12:00,161010121,5/21/2016 12:00,2330,10,West Valley,1037,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,17536    KITTRIDGE                    ST,,"(34.1902, -118.5142)"
8/26/2016 12:00,160122081,8/16/2016 12:00,1330,1,Central,146,900,VIOLATION OF COURT ORDER,IC,Invest Cont,256    WINSTON                      ST,,"(34.0467, -118.247)"
6/15/2016 12:00,160117047,6/15/2016 12:00,1805,1,Central,161,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,735 S  FIGUEROA                     ST,,"(34.0494, -118.2599)"
9/17/2016 12:00,161000939,9/17/2016 12:00,1658,10,West Valley,1017,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,7230    AMESTOY                      AV,,"(34.2012, -118.5055)"
7/27/2016 12:00,160513656,7/27/2016 12:00,1340,5,Harbor,521,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,WESTMONT,GAFFEY,"(33.7636, -118.2961)"
11/20/2016 12:00,160127638,11/20/2016 12:00,2335,1,Central,144,888,TRESPASSING,IC,Invest Cont,451 S  MAIN                         ST,,"(34.0482, -118.2472)"
10/27/2016 12:00,162118366,10/23/2016 12:00,1700,21,Topanga,2136,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,7304    VASSAR                       AV,,"(34.2029, -118.6044)"
10/18/2016 12:00,161426038,10/17/2016 12:00,1930,14,Pacific,1433,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,1700    LINCOLN                      BL,,"(33.9967, -118.4582)"
7/19/2016 12:00,161419249,7/8/2016 12:00,1200,14,Pacific,1416,354,THEFT OF IDENTITY,IC,Invest Cont,13030    WARREN                       AV,,"(34.0101, -118.4509)"
7/14/2016 12:00,160412444,7/14/2016 12:00,1100,4,Hollenbeck,478,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,3455    PERCY                        ST,,"(34.0287, -118.1999)"
10/24/2016 12:00,160219302,10/24/2016 12:00,300,2,Rampart,215,330,BURGLARY FROM VEHICLE,IC,Invest Cont,3221 W  TEMPLE                       ST,,"(34.0753, -118.2812)"
1/27/2016 12:00,161305527,1/27/2016 12:00,800,13,Newton,1362,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,365 E  52ND                         ST,,"(33.9953, -118.2701)"
7/11/2016 12:00,161418829,7/9/2016 12:00,1700,14,Pacific,1494,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,150    WORLD                        WY,,"(33.9451, -118.4029)"
9/25/2016 12:00,161918930,9/23/2016 12:00,1800,19,Mission,1983,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,8318    COLUMBUS                     AV,,"(34.2215, -118.4655)"
3/17/2016 12:00,162007780,3/17/2016 12:00,845,20,Olympic,2021,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,456 S  NORTON                       AV,,"(34.0672, -118.3173)"
2/14/2016 12:00,161706055,2/13/2016 12:00,1600,17,Devonshire,1767,330,BURGLARY FROM VEHICLE,IC,Invest Cont,18530    CITRONIA                     ST,,"(34.2455, -118.5361)"
2/22/2016 12:00,160906486,2/22/2016 12:00,1720,9,Van Nuys,933,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,GILMORE                      ST,VAN NUYS                     BL,"(34.1877, -118.4487)"
7/23/2016 12:00,161915251,7/22/2016 12:00,2300,19,Mission,1959,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,10467    SHARP                        AV,,"(34.2508, -118.4295)"
10/27/2016 12:00,161321912,10/27/2016 12:00,1415,13,Newton,1323,210,ROBBERY,IC,Invest Cont,1100 E  22ND                         ST,,"(34.0232, -118.2554)"
3/17/2016 12:00,160407322,3/17/2016 12:00,2200,4,Hollenbeck,445,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AO,Adult Other,2266    MARENGO                      ST,,"(34.0554, -118.2045)"
9/23/2016 12:00,161424203,9/14/2016 12:00,2100,14,Pacific,1446,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont,12217    PACIFIC                      AV,,"(34.004, -118.4305)"
2/14/2016 12:00,161407010,2/14/2016 12:00,345,14,Pacific,1433,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",AA,Adult Arrest,1010    AMOROSA                      PL,,"(34.6765, -118.1089)"
5/8/2016 12:00,160312550,5/8/2016 12:00,1430,3,Southwest,315,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,2388 W  23RD                         ST,,"(34.036, -118.3148)"
9/16/2016 12:00,160515961,9/16/2016 12:00,2230,5,Harbor,529,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,777    FLINT                        AV,,"(33.7792, -118.2493)"
5/19/2016 12:00,161414312,5/18/2016 12:00,2100,14,Pacific,1413,330,BURGLARY FROM VEHICLE,IC,Invest Cont,WESTMINSTER,5TH                          AV,"(33.9928, -118.4697)"
7/8/2016 12:00,160901011,7/8/2016 12:00,1930,9,Van Nuys,991,810,"SEX, UNLAWFUL",AO,Adult Other,14676    DEERVALE                     PL,,"(34.1386, -118.4532)"
1/31/2016 12:00,160905423,1/31/2016 12:00,2030,9,Van Nuys,964,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),AA,Adult Arrest,6240    SYLMAR                       AV,,"(34.1827, -118.4465)"
2/13/2016 12:00,161400548,2/13/2016 12:00,430,14,Pacific,1414,251,SHOTS FIRED AT INHABITED DWELLING,IC,Invest Cont,603    BROOKS                       AV,,"(33.9954, -118.4688)"
1/14/2016 12:00,160804717,1/13/2016 12:00,2030,8,West LA,834,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,10729    ROCHESTER                    AV,,"(34.0581, -118.4351)"
4/14/2016 12:00,161909919,4/7/2016 12:00,1215,19,Mission,1917,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,14060    ASTORIA                      ST,,"(34.312, -118.4383)"
6/7/2016 12:00,160211926,6/7/2016 12:00,100,2,Rampart,269,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,8TH                          ST,HARBOR                       FY,"(34.0494, -118.2643)"
9/3/2016 12:00,161222583,9/3/2016 12:00,920,12,77th Street,1241,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,6525 S  VICTORIA                     AV,,"(33.9806, -118.3323)"
1/4/2016 12:00,161500504,1/4/2016 12:00,420,15,N Hollywood,1517,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,6707    ELMER                        AV,,"(34.1922, -118.3768)"
8/7/2016 12:00,161815657,8/7/2016 12:00,35,18,Southeast,1844,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,922 E  109TH                        ST,,"(33.9373, -118.2587)"
3/7/2016 12:00,160506878,3/5/2016 12:00,2330,5,Harbor,517,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,1059    BROAD                        AV,,"(33.783, -118.261)"
2/27/2016 12:00,161106771,2/27/2016 12:00,1700,11,Northeast,1169,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,149 S  AVENUE 49,,"(34.1023, -118.203)"
10/9/2016 12:00,161225199,10/9/2016 12:00,1100,12,77th Street,1267,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,518 W  82ND                         ST,,"(33.9644, -118.2827)"
1/29/2016 12:00,160405254,1/29/2016 12:00,1800,4,Hollenbeck,424,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,2107    PARKSIDE                     AV,,"(34.0693, -118.2)"
12/4/2016 12:00,160418319,12/2/2016 12:00,1500,4,Hollenbeck,463,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,SAN BENITO,PENNSYLVANIA,"(34.0478, -118.215)"
2/29/2016 12:00,161208112,2/28/2016 12:00,2100,12,77th Street,1265,330,BURGLARY FROM VEHICLE,IC,Invest Cont,8021 S  VERMONT                      AV,,"(33.9665, -118.2918)"
2/4/2016 12:00,161905912,2/3/2016 12:00,1900,19,Mission,1943,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),IC,Invest Cont,10977    MEMORY PARK                  AV,,"(34.2674, -118.4629)"
10/19/2016 12:00,161426173,10/18/2016 12:00,1830,14,Pacific,1445,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,12400    MITCHELL                     AV,,"(0, 0)"
11/4/2016 12:00,161921251,11/4/2016 12:00,1345,19,Mission,1988,888,TRESPASSING,IC,Invest Cont,8806    BEACHY                       AV,,"(34.2293, -118.4176)"
8/11/2016 12:00,161317337,8/8/2016 12:00,1630,13,Newton,1309,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,2201 E  WASHINGTON                   BL,,"(34.0191, -118.2337)"
7/1/2016 12:00,161514103,7/1/2016 12:00,800,15,N Hollywood,1591,330,BURGLARY FROM VEHICLE,IC,Invest Cont,3431    FRYMAN                       RD,,"(34.1327, -118.3917)"
3/15/2016 12:00,160308849,3/10/2016 12:00,1000,3,Southwest,375,850,INDECENT EXPOSURE,AO,Adult Other,1735 W  39TH                         PL,,"(34.0137, -118.3111)"
7/24/2016 12:00,161419655,7/23/2016 12:00,1800,14,Pacific,1411,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,OCEAN FRONT,NAVY,"(33.9958, -118.4815)"
4/9/2016 12:00,160610347,4/9/2016 12:00,540,6,Hollywood,632,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,7901 W  SUNSET                       BL,,"(34.0981, -118.3615)"
11/3/2016 12:00,161615892,11/3/2016 12:00,2330,16,Foothill,1664,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,9210    SAN FERNANDO                 RD,,"(34.2366, -118.3902)"
9/6/2016 12:00,162016268,9/2/2016 12:00,800,20,Olympic,2064,354,THEFT OF IDENTITY,IC,Invest Cont,2833 W  PICO                         BL,,"(34.0472, -118.3003)"
10/31/2016 12:00,161820428,10/30/2016 12:00,220,18,Southeast,1862,860,BATTERY WITH SEXUAL CONTACT,IC,Invest Cont,140 E  118TH                        PL,,"(33.9256, -118.2739)"
11/20/2016 12:00,160518975,11/13/2016 12:00,2130,5,Harbor,528,510,VEHICLE - STOLEN,IC,Invest Cont,1524 E  YOUNG                        ST,,"(33.7863, -118.245)"
1/17/2016 12:00,161304885,1/17/2016 12:00,130,13,Newton,1373,753,DISCHARGE FIREARMS/SHOTS FIRED,IC,Invest Cont,1048 E  56TH                         ST,,"(33.9916, -118.2579)"
7/24/2016 12:00,160119562,7/23/2016 12:00,2100,1,Central,157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,640 S  SAN PEDRO                    ST,,"(34.0423, -118.2452)"
2/6/2016 12:00,161406491,2/6/2016 12:00,1435,14,Pacific,1454,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,4365    GLENCOE                      AV,,"(33.9873, -118.4403)"
7/1/2016 12:00,160615294,6/30/2016 12:00,2330,6,Hollywood,636,330,BURGLARY FROM VEHICLE,IC,Invest Cont,HOLLYWOOD                    BL,HIGHLAND                     AV,"(34.1016, -118.3387)"
8/31/2016 12:00,160320129,8/30/2016 12:00,1530,3,Southwest,355,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,GRAMERCY                     BL,EXPOSITION                   BL,"(34.0185, -118.3138)"
9/28/2016 12:00,160322110,9/11/2016 12:00,800,3,Southwest,363,354,THEFT OF IDENTITY,IC,Invest Cont,3781    VICTORIA                     AV,,"(34.0158, -118.3368)"
10/8/2016 12:00,160918411,10/8/2016 12:00,1625,9,Van Nuys,931,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",AA,Adult Arrest,6206    BLUCHER                      AV,,"(34.1831, -118.471)"
4/20/2016 12:00,161809675,4/20/2016 12:00,2230,18,Southeast,1805,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",JO,Juv Other,320 E  91ST                         ST,,"(33.9538, -118.2695)"
4/13/2016 12:00,161909877,4/11/2016 12:00,1930,19,Mission,1984,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,8733    WILLIS                       AV,,"(34.2282, -118.4553)"
7/8/2016 12:00,160615658,7/8/2016 12:00,1745,6,Hollywood,677,510,VEHICLE - STOLEN,IC,Invest Cont,5456    LEMON GROVE                  AV,,"(34.0867, -118.3106)"
4/27/2016 12:00,160611671,4/20/2016 12:00,2000,6,Hollywood,636,940,EXTORTION,AO,Adult Other,1745    WILCOX                       AV,,"(34.1016, -118.331)"
8/3/2016 12:00,161714310,7/21/2016 12:00,5,17,Devonshire,1793,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont,8330    CLAIRE                       AV,,"(34.221, -118.5506)"
3/13/2016 12:00,161308084,3/13/2016 12:00,1630,13,Newton,1351,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,200 W  40TH                         PL,,"(34.0101, -118.276)"
9/20/2016 12:00,160321465,9/19/2016 12:00,2145,3,Southwest,376,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,1346 W  39TH                         ST,,"(34.0155, -118.3002)"
5/2/2016 12:00,161910865,5/1/2016 12:00,2330,19,Mission,1921,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,12775    ENCINITAS                    AV,,"(34.3005, -118.4744)"
7/9/2016 12:00,161514591,7/8/2016 12:00,2300,15,N Hollywood,1549,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,10523    CHANDLER                     BL,,"(34.1687, -118.3661)"
5/3/2016 12:00,160509662,5/3/2016 12:00,700,5,Harbor,558,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),AA,Adult Arrest,OFARRELL,BEACON,"(33.746, -118.2804)"
5/16/2016 12:00,160612527,5/13/2016 12:00,1,6,Hollywood,636,210,ROBBERY,IC,Invest Cont,HOLLYWOOD                    BL,VINE                         ST,"(34.1016, -118.3267)"
7/29/2016 12:00,160513777,7/29/2016 12:00,900,5,Harbor,513,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,1113 W  254TH                        ST,,"(33.7938, -118.2959)"
5/15/2016 12:00,160709895,5/15/2016 12:00,1,7,Wilshire,755,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,PACKARD                      ST,DUNSMUIR,"(34.0504, -118.3532)"
10/26/2016 12:00,161920824,10/26/2016 12:00,530,19,Mission,1975,121,"RAPE, FORCIBLE",IC,Invest Cont,9011    WOODMAN                      AV,,"(34.233, -118.4386)"
11/7/2016 12:00,160219978,11/6/2016 12:00,1720,2,Rampart,256,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,608 S  WESTLAKE                     AV,,"(34.059, -118.2736)"
7/23/2016 12:00,161515268,7/22/2016 12:00,1130,15,N Hollywood,1506,664,"BUNCO, PETTY THEFT",IC,Invest Cont,7041    VINELAND                     AV,,"(34.1979, -118.3703)"
9/4/2016 12:00,160216647,9/4/2016 12:00,1740,2,Rampart,205,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,2906 W  SUNSET                       BL,,"(34.0829, -118.2733)"
10/24/2016 12:00,161718499,10/22/2016 12:00,1800,17,Devonshire,1708,310,BURGLARY,IC,Invest Cont,11700    BLUCHER                      AV,,"(34.2827, -118.4694)"
3/8/2016 12:00,160506919,3/8/2016 12:00,1515,5,Harbor,565,649,DOCUMENT FORGERY / STOLEN FELONY,AA,Adult Arrest,PACIFIC,10TH,"(33.7352, -118.2879)"
